qualtrics_id,sub_type,item_number,rev_scoring,response,scored_response
R_BSs3rMfzpVPA9vH,EE,5,NA,4,4
R_BSs3rMfzpVPA9vH,EE,6,neg,Strongly Disagree,5
R_BSs3rMfzpVPA9vH,EE,7,neg,2,4
R_BSs3rMfzpVPA9vH,EE,8,neg,2,4
R_BSs3rMfzpVPA9vH,EA,7,NA,4,4
R_BSs3rMfzpVPA9vH,EE,9,neg,Strongly Disagree,5
R_BSs3rMfzpVPA9vH,EA,8,neg,2,4
R_BSs3rMfzpVPA9vH,EE,10,NA,4,4
R_BSs3rMfzpVPA9vH,EA,9,NA,2,2
R_BSs3rMfzpVPA9vH,EA,10,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,RE,1,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,RA,1,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,RE,2,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,RA,2,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,RE,3,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,RE,4,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,RE,5,neg,Strongly Agree,1
R_38d0yOIMg2IDKPD,RA,3,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,RA,4,neg,Strongly Agree,1
R_38d0yOIMg2IDKPD,RE,6,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,RE,7,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,RA,5,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,RA,6,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,RA,7,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,RE,8,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,RA,8,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,RA,9,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,RE,9,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,RA,10,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,RE,10,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EE,1,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EA,1,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,EA,2,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EA,3,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EE,2,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EE,3,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EA,4,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EA,5,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EA,6,neg,Strongly Agree,1
R_38d0yOIMg2IDKPD,EE,4,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,EE,5,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EE,6,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,EE,7,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,EE,8,neg,Strongly Agree,1
R_38d0yOIMg2IDKPD,EA,7,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EE,9,neg,Strongly Agree,1
R_38d0yOIMg2IDKPD,EA,8,neg,Strongly Disagree,5
R_38d0yOIMg2IDKPD,EE,10,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EA,9,NA,Strongly Agree,5
R_38d0yOIMg2IDKPD,EA,10,neg,Strongly Disagree,5
R_2EygJSPG6ZHxoZT,RE,1,neg,4,2
R_2EygJSPG6ZHxoZT,RA,1,neg,3,3
R_2EygJSPG6ZHxoZT,RE,2,NA,2,2
R_2EygJSPG6ZHxoZT,RA,2,neg,2,4
R_2EygJSPG6ZHxoZT,RE,3,neg,4,2
R_2EygJSPG6ZHxoZT,RE,4,NA,2,2
R_2EygJSPG6ZHxoZT,RE,5,neg,4,2
R_2EygJSPG6ZHxoZT,RA,3,neg,2,4
R_2EygJSPG6ZHxoZT,RA,4,neg,Strongly Disagree,5
R_2EygJSPG6ZHxoZT,RE,6,NA,Strongly Disagree,1
R_2EygJSPG6ZHxoZT,RE,7,neg,4,2
R_2EygJSPG6ZHxoZT,RA,5,neg,2,4
R_2EygJSPG6ZHxoZT,RA,6,NA,4,4
R_2EygJSPG6ZHxoZT,RA,7,NA,Strongly Agree,5
R_2EygJSPG6ZHxoZT,RE,8,NA,Strongly Disagree,1
R_2EygJSPG6ZHxoZT,RA,8,NA,Strongly Agree,5
R_2EygJSPG6ZHxoZT,RA,9,NA,Strongly Agree,5
R_2EygJSPG6ZHxoZT,RE,9,neg,4,2
R_2EygJSPG6ZHxoZT,RA,10,NA,Strongly Agree,5
R_2EygJSPG6ZHxoZT,RE,10,NA,3,3
R_2EygJSPG6ZHxoZT,EE,1,NA,Strongly Disagree,1
R_2EygJSPG6ZHxoZT,EA,1,neg,4,2
R_2EygJSPG6ZHxoZT,EA,2,NA,Strongly Disagree,1
R_2EygJSPG6ZHxoZT,EA,3,NA,2,2
R_2EygJSPG6ZHxoZT,EE,2,NA,2,2
R_2EygJSPG6ZHxoZT,EE,3,NA,Strongly Disagree,1
R_2EygJSPG6ZHxoZT,EA,4,NA,Strongly Disagree,1
R_2EygJSPG6ZHxoZT,EA,5,NA,Strongly Disagree,1
R_2EygJSPG6ZHxoZT,EA,6,neg,Strongly Agree,1
R_2EygJSPG6ZHxoZT,EE,4,neg,Strongly Agree,1
R_2EygJSPG6ZHxoZT,EE,5,NA,3,3
R_2EygJSPG6ZHxoZT,EE,6,neg,Strongly Agree,1
R_2EygJSPG6ZHxoZT,EE,7,neg,Strongly Agree,1
R_2EygJSPG6ZHxoZT,EE,8,neg,Strongly Agree,1
R_2EygJSPG6ZHxoZT,EA,7,NA,Strongly Disagree,1
R_2EygJSPG6ZHxoZT,EE,9,neg,4,2
R_2EygJSPG6ZHxoZT,EA,8,neg,Strongly Agree,1
R_2EygJSPG6ZHxoZT,EE,10,NA,2,2
R_2EygJSPG6ZHxoZT,EA,9,NA,Strongly Disagree,1
R_2EygJSPG6ZHxoZT,EA,10,neg,Strongly Agree,1
R_27UO1S0s3ieEoLA,RE,1,neg,Strongly Disagree,5
R_27UO1S0s3ieEoLA,RA,1,neg,2,4
R_27UO1S0s3ieEoLA,RE,2,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,RA,2,neg,Strongly Disagree,5
R_27UO1S0s3ieEoLA,RE,3,neg,Strongly Disagree,5
R_27UO1S0s3ieEoLA,RE,4,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,RE,5,neg,Strongly Disagree,5
R_27UO1S0s3ieEoLA,RA,3,neg,Strongly Disagree,5
R_27UO1S0s3ieEoLA,RA,4,neg,3,3
R_27UO1S0s3ieEoLA,RE,6,NA,4,4
R_27UO1S0s3ieEoLA,RE,7,neg,3,3
R_27UO1S0s3ieEoLA,RA,5,neg,Strongly Disagree,5
R_27UO1S0s3ieEoLA,RA,6,NA,4,4
R_27UO1S0s3ieEoLA,RA,7,NA,4,4
R_27UO1S0s3ieEoLA,RE,8,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,RA,8,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,RA,9,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,RE,9,neg,3,3
R_27UO1S0s3ieEoLA,RA,10,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,RE,10,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,EE,1,NA,4,4
R_27UO1S0s3ieEoLA,EA,1,neg,Strongly Disagree,5
R_27UO1S0s3ieEoLA,EA,2,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,EA,3,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,EE,2,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,EE,3,NA,4,4
R_27UO1S0s3ieEoLA,EA,4,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,EA,5,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,EA,6,neg,Strongly Disagree,5
R_27UO1S0s3ieEoLA,EE,4,neg,Strongly Disagree,5
R_27UO1S0s3ieEoLA,EE,5,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,EE,6,neg,2,4
R_27UO1S0s3ieEoLA,EE,7,neg,4,2
R_27UO1S0s3ieEoLA,EE,8,neg,3,3
R_27UO1S0s3ieEoLA,EA,7,NA,4,4
R_27UO1S0s3ieEoLA,EE,9,neg,3,3
R_27UO1S0s3ieEoLA,EA,8,neg,2,4
R_27UO1S0s3ieEoLA,EE,10,NA,3,3
R_27UO1S0s3ieEoLA,EA,9,NA,Strongly Agree,5
R_27UO1S0s3ieEoLA,EA,10,neg,Strongly Disagree,5
R_1HhiPBhEZlHHZjR,RE,1,neg,Strongly Disagree,5
R_1HhiPBhEZlHHZjR,RA,1,neg,3,3
R_1HhiPBhEZlHHZjR,RE,2,NA,4,4
R_1HhiPBhEZlHHZjR,RA,2,neg,2,4
R_1HhiPBhEZlHHZjR,RE,3,neg,2,4
R_1HhiPBhEZlHHZjR,RE,4,NA,3,3
R_1HhiPBhEZlHHZjR,RE,5,neg,2,4
R_1HhiPBhEZlHHZjR,RA,3,neg,3,3
R_1HhiPBhEZlHHZjR,RA,4,neg,2,4
R_1HhiPBhEZlHHZjR,RE,6,NA,2,2
R_1HhiPBhEZlHHZjR,RE,7,neg,2,4
R_1HhiPBhEZlHHZjR,RA,5,neg,4,2
R_1HhiPBhEZlHHZjR,RA,6,NA,2,2
R_1HhiPBhEZlHHZjR,RA,7,NA,3,3
R_1HhiPBhEZlHHZjR,RE,8,NA,3,3
R_1HhiPBhEZlHHZjR,RA,8,NA,3,3
R_1HhiPBhEZlHHZjR,RA,9,NA,4,4
R_1HhiPBhEZlHHZjR,RE,9,neg,3,3
R_1HhiPBhEZlHHZjR,RA,10,NA,4,4
R_1HhiPBhEZlHHZjR,RE,10,NA,3,3
R_1HhiPBhEZlHHZjR,EE,1,NA,3,3
R_1HhiPBhEZlHHZjR,EA,1,neg,3,3
R_1HhiPBhEZlHHZjR,EA,2,NA,3,3
R_1HhiPBhEZlHHZjR,EA,3,NA,2,2
R_1HhiPBhEZlHHZjR,EE,2,NA,3,3
R_1HhiPBhEZlHHZjR,EE,3,NA,2,2
R_1HhiPBhEZlHHZjR,EA,4,NA,3,3
R_1HhiPBhEZlHHZjR,EA,5,NA,2,2
R_1HhiPBhEZlHHZjR,EA,6,neg,3,3
R_1HhiPBhEZlHHZjR,EE,4,neg,2,4
R_1HhiPBhEZlHHZjR,EE,5,NA,3,3
R_1HhiPBhEZlHHZjR,EE,6,neg,3,3
R_1HhiPBhEZlHHZjR,EE,7,neg,3,3
R_1HhiPBhEZlHHZjR,EE,8,neg,2,4
R_1HhiPBhEZlHHZjR,EA,7,NA,2,2
R_1HhiPBhEZlHHZjR,EE,9,neg,Strongly Disagree,5
R_1HhiPBhEZlHHZjR,EA,8,neg,2,4
R_1HhiPBhEZlHHZjR,EE,10,NA,3,3
R_1HhiPBhEZlHHZjR,EA,9,NA,Strongly Disagree,1
R_1HhiPBhEZlHHZjR,EA,10,neg,3,3
R_erJc3hejUWXXmtb,RE,1,neg,Strongly Disagree,5
R_erJc3hejUWXXmtb,RA,1,neg,Strongly Disagree,5
R_erJc3hejUWXXmtb,RE,2,NA,Strongly Agree,5
R_erJc3hejUWXXmtb,RA,2,neg,Strongly Disagree,5
R_erJc3hejUWXXmtb,RE,3,neg,Strongly Disagree,5
R_erJc3hejUWXXmtb,RE,4,NA,Strongly Agree,5
R_erJc3hejUWXXmtb,RE,5,neg,Strongly Disagree,5
R_erJc3hejUWXXmtb,RA,3,neg,Strongly Disagree,5
R_erJc3hejUWXXmtb,RA,4,neg,Strongly Disagree,5
R_erJc3hejUWXXmtb,RE,6,NA,Strongly Agree,5
R_erJc3hejUWXXmtb,RE,7,neg,Strongly Disagree,5
R_erJc3hejUWXXmtb,RA,5,neg,3,3
R_erJc3hejUWXXmtb,RA,6,NA,Strongly Agree,5
R_erJc3hejUWXXmtb,RA,7,NA,Strongly Agree,5
R_erJc3hejUWXXmtb,RE,8,NA,Strongly Agree,5
R_erJc3hejUWXXmtb,RA,8,NA,Strongly Agree,5
R_erJc3hejUWXXmtb,RA,9,NA,Strongly Agree,5
R_erJc3hejUWXXmtb,RE,9,neg,2,4
R_erJc3hejUWXXmtb,RA,10,NA,4,4
R_erJc3hejUWXXmtb,RE,10,NA,Strongly Agree,5
R_erJc3hejUWXXmtb,EE,1,NA,3,3
R_erJc3hejUWXXmtb,EA,1,neg,3,3
R_erJc3hejUWXXmtb,EA,2,NA,2,2
R_erJc3hejUWXXmtb,EA,3,NA,3,3
R_erJc3hejUWXXmtb,EE,2,NA,2,2
R_erJc3hejUWXXmtb,EE,3,NA,2,2
R_erJc3hejUWXXmtb,EA,4,NA,3,3
R_erJc3hejUWXXmtb,EA,5,NA,4,4
R_erJc3hejUWXXmtb,EA,6,neg,4,2
R_erJc3hejUWXXmtb,EE,4,neg,3,3
R_erJc3hejUWXXmtb,EE,5,NA,4,4
R_erJc3hejUWXXmtb,EE,6,neg,4,2
R_erJc3hejUWXXmtb,EE,7,neg,Strongly Agree,1
R_erJc3hejUWXXmtb,EE,8,neg,4,2
R_erJc3hejUWXXmtb,EA,7,NA,3,3
R_erJc3hejUWXXmtb,EE,9,neg,3,3
R_erJc3hejUWXXmtb,EA,8,neg,3,3
R_erJc3hejUWXXmtb,EE,10,NA,2,2
R_erJc3hejUWXXmtb,EA,9,NA,4,4
R_erJc3hejUWXXmtb,EA,10,neg,3,3
R_NVYrJklfFqRVOnv,RE,1,neg,3,3
R_NVYrJklfFqRVOnv,RA,1,neg,2,4
R_NVYrJklfFqRVOnv,RE,2,NA,4,4
R_NVYrJklfFqRVOnv,RA,2,neg,2,4
R_NVYrJklfFqRVOnv,RE,3,neg,2,4
R_NVYrJklfFqRVOnv,RE,4,NA,4,4
R_NVYrJklfFqRVOnv,RE,5,neg,4,2
R_NVYrJklfFqRVOnv,RA,3,neg,Strongly Disagree,5
R_NVYrJklfFqRVOnv,RA,4,neg,3,3
R_NVYrJklfFqRVOnv,RE,6,NA,4,4
R_NVYrJklfFqRVOnv,RE,7,neg,Strongly Disagree,5
R_NVYrJklfFqRVOnv,RA,5,neg,2,4
R_NVYrJklfFqRVOnv,RA,6,NA,4,4
R_NVYrJklfFqRVOnv,RA,7,NA,Strongly Agree,5
R_NVYrJklfFqRVOnv,RE,8,NA,3,3
R_NVYrJklfFqRVOnv,RA,8,NA,4,4
R_NVYrJklfFqRVOnv,RA,9,NA,4,4
R_NVYrJklfFqRVOnv,RE,9,neg,2,4
R_NVYrJklfFqRVOnv,RA,10,NA,4,4
R_NVYrJklfFqRVOnv,RE,10,NA,3,3
R_NVYrJklfFqRVOnv,EE,1,NA,2,2
R_NVYrJklfFqRVOnv,EA,1,neg,2,4
R_NVYrJklfFqRVOnv,EA,2,NA,3,3
R_NVYrJklfFqRVOnv,EA,3,NA,2,2
R_NVYrJklfFqRVOnv,EE,2,NA,3,3
R_NVYrJklfFqRVOnv,EE,3,NA,4,4
R_NVYrJklfFqRVOnv,EA,4,NA,4,4
R_NVYrJklfFqRVOnv,EA,5,NA,4,4
R_NVYrJklfFqRVOnv,EA,6,neg,2,4
R_NVYrJklfFqRVOnv,EE,4,neg,4,2
R_NVYrJklfFqRVOnv,EE,5,NA,3,3
R_NVYrJklfFqRVOnv,EE,6,neg,3,3
R_NVYrJklfFqRVOnv,EE,7,neg,3,3
R_NVYrJklfFqRVOnv,EE,8,neg,2,4
R_NVYrJklfFqRVOnv,EA,7,NA,4,4
R_NVYrJklfFqRVOnv,EE,9,neg,3,3
R_NVYrJklfFqRVOnv,EA,8,neg,2,4
R_NVYrJklfFqRVOnv,EE,10,NA,3,3
R_NVYrJklfFqRVOnv,EA,9,NA,3,3
R_NVYrJklfFqRVOnv,EA,10,neg,2,4
R_1E0SHQwiV6CXRoo,RE,1,neg,2,4
R_1E0SHQwiV6CXRoo,RA,1,neg,3,3
R_1E0SHQwiV6CXRoo,RE,2,NA,4,4
R_1E0SHQwiV6CXRoo,RA,2,neg,2,4
R_1E0SHQwiV6CXRoo,RE,3,neg,2,4
R_1E0SHQwiV6CXRoo,RE,4,NA,3,3
R_1E0SHQwiV6CXRoo,RE,5,neg,2,4
R_1E0SHQwiV6CXRoo,RA,3,neg,Strongly Disagree,5
R_1E0SHQwiV6CXRoo,RA,4,neg,2,4
R_1E0SHQwiV6CXRoo,RE,6,NA,3,3
R_1E0SHQwiV6CXRoo,RE,7,neg,2,4
R_1E0SHQwiV6CXRoo,RA,5,neg,3,3
R_1E0SHQwiV6CXRoo,RA,6,NA,3,3
R_1E0SHQwiV6CXRoo,RA,7,NA,Strongly Agree,5
R_1E0SHQwiV6CXRoo,RE,8,NA,3,3
R_1E0SHQwiV6CXRoo,RA,8,NA,4,4
R_1E0SHQwiV6CXRoo,RA,9,NA,3,3
R_1E0SHQwiV6CXRoo,RE,9,neg,3,3
R_1E0SHQwiV6CXRoo,RA,10,NA,3,3
R_1E0SHQwiV6CXRoo,RE,10,NA,4,4
R_1E0SHQwiV6CXRoo,EE,1,NA,3,3
R_1E0SHQwiV6CXRoo,EA,1,neg,3,3
R_1E0SHQwiV6CXRoo,EA,2,NA,3,3
R_1E0SHQwiV6CXRoo,EA,3,NA,3,3
R_1E0SHQwiV6CXRoo,EE,2,NA,3,3
R_1E0SHQwiV6CXRoo,EE,3,NA,2,2
R_1E0SHQwiV6CXRoo,EA,4,NA,4,4
R_1E0SHQwiV6CXRoo,EA,5,NA,4,4
R_1E0SHQwiV6CXRoo,EA,6,neg,Strongly Agree,1
R_1E0SHQwiV6CXRoo,EE,4,neg,4,2
R_1E0SHQwiV6CXRoo,EE,5,NA,4,4
R_1E0SHQwiV6CXRoo,EE,6,neg,4,2
R_1E0SHQwiV6CXRoo,EE,7,neg,4,2
R_1E0SHQwiV6CXRoo,EE,8,neg,2,4
R_1E0SHQwiV6CXRoo,EA,7,NA,2,2
R_1E0SHQwiV6CXRoo,EE,9,neg,3,3
R_1E0SHQwiV6CXRoo,EA,8,neg,3,3
R_1E0SHQwiV6CXRoo,EE,10,NA,3,3
R_1E0SHQwiV6CXRoo,EA,9,NA,3,3
R_1E0SHQwiV6CXRoo,EA,10,neg,4,2
R_3frS5bkaT1hzbPh,RE,1,neg,Strongly Disagree,5
R_3frS5bkaT1hzbPh,RA,1,neg,2,4
R_3frS5bkaT1hzbPh,RE,2,NA,Strongly Agree,5
R_3frS5bkaT1hzbPh,RA,2,neg,Strongly Disagree,5
R_3frS5bkaT1hzbPh,RE,3,neg,Strongly Disagree,5
R_3frS5bkaT1hzbPh,RE,4,NA,Strongly Agree,5
R_3frS5bkaT1hzbPh,RE,5,neg,Strongly Agree,1
R_3frS5bkaT1hzbPh,RA,3,neg,Strongly Disagree,5
R_3frS5bkaT1hzbPh,RA,4,neg,Strongly Disagree,5
R_3frS5bkaT1hzbPh,RE,6,NA,4,4
R_3frS5bkaT1hzbPh,RE,7,neg,Strongly Disagree,5
R_3frS5bkaT1hzbPh,RA,5,neg,NA,NA
R_3frS5bkaT1hzbPh,RA,6,NA,Strongly Agree,5
R_3frS5bkaT1hzbPh,RA,7,NA,4,4
R_3frS5bkaT1hzbPh,RE,8,NA,4,4
R_3frS5bkaT1hzbPh,RA,8,NA,Strongly Agree,5
R_3frS5bkaT1hzbPh,RA,9,NA,Strongly Agree,5
R_3frS5bkaT1hzbPh,RE,9,neg,Strongly Disagree,5
R_3frS5bkaT1hzbPh,RA,10,NA,Strongly Agree,5
R_3frS5bkaT1hzbPh,RE,10,NA,3,3
R_3frS5bkaT1hzbPh,EE,1,NA,3,3
R_3frS5bkaT1hzbPh,EA,1,neg,Strongly Disagree,5
R_3frS5bkaT1hzbPh,EA,2,NA,Strongly Disagree,1
R_3frS5bkaT1hzbPh,EA,3,NA,Strongly Disagree,1
R_3frS5bkaT1hzbPh,EE,2,NA,Strongly Agree,5
R_3frS5bkaT1hzbPh,EE,3,NA,Strongly Disagree,1
R_3frS5bkaT1hzbPh,EA,4,NA,3,3
R_3frS5bkaT1hzbPh,EA,5,NA,NA,NA
R_3frS5bkaT1hzbPh,EA,6,neg,Strongly Agree,1
R_3frS5bkaT1hzbPh,EE,4,neg,Strongly Disagree,5
R_3frS5bkaT1hzbPh,EE,5,NA,Strongly Agree,5
R_3frS5bkaT1hzbPh,EE,6,neg,NA,NA
R_3frS5bkaT1hzbPh,EE,7,neg,Strongly Agree,1
R_3frS5bkaT1hzbPh,EE,8,neg,4,2
R_3frS5bkaT1hzbPh,EA,7,NA,4,4
R_3frS5bkaT1hzbPh,EE,9,neg,4,2
R_3frS5bkaT1hzbPh,EA,8,neg,4,2
R_3frS5bkaT1hzbPh,EE,10,NA,3,3
R_3frS5bkaT1hzbPh,EA,9,NA,Strongly Disagree,1
R_3frS5bkaT1hzbPh,EA,10,neg,Strongly Disagree,5
R_2xUVpbmJeDe1jXl,RE,1,neg,Strongly Agree,1
R_2xUVpbmJeDe1jXl,RA,1,neg,Strongly Disagree,5
R_2xUVpbmJeDe1jXl,RE,2,NA,3,3
R_2xUVpbmJeDe1jXl,RA,2,neg,Strongly Disagree,5
R_2xUVpbmJeDe1jXl,RE,3,neg,Strongly Agree,1
R_2xUVpbmJeDe1jXl,RE,4,NA,2,2
R_2xUVpbmJeDe1jXl,RE,5,neg,Strongly Agree,1
R_2xUVpbmJeDe1jXl,RA,3,neg,4,2
R_2xUVpbmJeDe1jXl,RA,4,neg,Strongly Disagree,5
R_2xUVpbmJeDe1jXl,RE,6,NA,Strongly Disagree,1
R_2xUVpbmJeDe1jXl,RE,7,neg,Strongly Disagree,5
R_2xUVpbmJeDe1jXl,RA,5,neg,2,4
R_2xUVpbmJeDe1jXl,RA,6,NA,3,3
R_2xUVpbmJeDe1jXl,RA,7,NA,4,4
R_2xUVpbmJeDe1jXl,RE,8,NA,2,2
R_2xUVpbmJeDe1jXl,RA,8,NA,4,4
R_2xUVpbmJeDe1jXl,RA,9,NA,4,4
R_2xUVpbmJeDe1jXl,RE,9,neg,Strongly Agree,1
R_2xUVpbmJeDe1jXl,RA,10,NA,4,4
R_2xUVpbmJeDe1jXl,RE,10,NA,3,3
R_2xUVpbmJeDe1jXl,EE,1,NA,4,4
R_2xUVpbmJeDe1jXl,EA,1,neg,Strongly Disagree,5
R_2xUVpbmJeDe1jXl,EA,2,NA,4,4
R_2xUVpbmJeDe1jXl,EA,3,NA,4,4
R_2xUVpbmJeDe1jXl,EE,2,NA,3,3
R_2xUVpbmJeDe1jXl,EE,3,NA,3,3
R_2xUVpbmJeDe1jXl,EA,4,NA,4,4
R_2xUVpbmJeDe1jXl,EA,5,NA,Strongly Agree,5
R_2xUVpbmJeDe1jXl,EA,6,neg,Strongly Disagree,5
R_2xUVpbmJeDe1jXl,EE,4,neg,3,3
R_2xUVpbmJeDe1jXl,EE,5,NA,Strongly Agree,5
R_2xUVpbmJeDe1jXl,EE,6,neg,3,3
R_2xUVpbmJeDe1jXl,EE,7,neg,Strongly Disagree,5
R_2xUVpbmJeDe1jXl,EE,8,neg,Strongly Disagree,5
R_2xUVpbmJeDe1jXl,EA,7,NA,4,4
R_2xUVpbmJeDe1jXl,EE,9,neg,Strongly Disagree,5
R_2xUVpbmJeDe1jXl,EA,8,neg,2,4
R_2xUVpbmJeDe1jXl,EE,10,NA,Strongly Agree,5
R_2xUVpbmJeDe1jXl,EA,9,NA,Strongly Agree,5
R_2xUVpbmJeDe1jXl,EA,10,neg,2,4
R_2EbOvBx5lJjFEVs,RE,1,neg,Strongly Disagree,5
R_2EbOvBx5lJjFEVs,RA,1,neg,Strongly Disagree,5
R_2EbOvBx5lJjFEVs,RE,2,NA,4,4
R_2EbOvBx5lJjFEVs,RA,2,neg,Strongly Disagree,5
R_2EbOvBx5lJjFEVs,RE,3,neg,Strongly Disagree,5
R_2EbOvBx5lJjFEVs,RE,4,NA,4,4
R_2EbOvBx5lJjFEVs,RE,5,neg,Strongly Disagree,5
R_2EbOvBx5lJjFEVs,RA,3,neg,Strongly Disagree,5
R_2EbOvBx5lJjFEVs,RA,4,neg,Strongly Disagree,5
R_2EbOvBx5lJjFEVs,RE,6,NA,4,4
R_2EbOvBx5lJjFEVs,RE,7,neg,4,2
R_2EbOvBx5lJjFEVs,RA,5,neg,Strongly Disagree,5
R_2EbOvBx5lJjFEVs,RA,6,NA,3,3
R_2EbOvBx5lJjFEVs,RA,7,NA,4,4
R_2EbOvBx5lJjFEVs,RE,8,NA,Strongly Agree,5
R_2EbOvBx5lJjFEVs,RA,8,NA,4,4
R_2EbOvBx5lJjFEVs,RA,9,NA,4,4
R_2EbOvBx5lJjFEVs,RE,9,neg,Strongly Disagree,5
R_2EbOvBx5lJjFEVs,RA,10,NA,Strongly Agree,5
R_2EbOvBx5lJjFEVs,RE,10,NA,4,4
R_2EbOvBx5lJjFEVs,EE,1,NA,3,3
R_2EbOvBx5lJjFEVs,EA,1,neg,3,3
R_2EbOvBx5lJjFEVs,EA,2,NA,3,3
R_2EbOvBx5lJjFEVs,EA,3,NA,3,3
R_2EbOvBx5lJjFEVs,EE,2,NA,3,3
R_2EbOvBx5lJjFEVs,EE,3,NA,2,2
R_2EbOvBx5lJjFEVs,EA,4,NA,4,4
R_2EbOvBx5lJjFEVs,EA,5,NA,3,3
R_2EbOvBx5lJjFEVs,EA,6,neg,3,3
R_2EbOvBx5lJjFEVs,EE,4,neg,4,2
R_2EbOvBx5lJjFEVs,EE,5,NA,Strongly Agree,5
R_2EbOvBx5lJjFEVs,EE,6,neg,3,3
R_2EbOvBx5lJjFEVs,EE,7,neg,3,3
R_2EbOvBx5lJjFEVs,EE,8,neg,4,2
R_2EbOvBx5lJjFEVs,EA,7,NA,3,3
R_2EbOvBx5lJjFEVs,EE,9,neg,Strongly Disagree,5
R_2EbOvBx5lJjFEVs,EA,8,neg,4,2
R_2EbOvBx5lJjFEVs,EE,10,NA,2,2
R_2EbOvBx5lJjFEVs,EA,9,NA,4,4
R_2EbOvBx5lJjFEVs,EA,10,neg,4,2
R_STy7opVLSgSa2uB,RE,1,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,RA,1,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,RE,2,NA,Strongly Agree,5
R_STy7opVLSgSa2uB,RA,2,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,RE,3,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,RE,4,NA,Strongly Agree,5
R_STy7opVLSgSa2uB,RE,5,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,RA,3,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,RA,4,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,RE,6,NA,3,3
R_STy7opVLSgSa2uB,RE,7,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,RA,5,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,RA,6,NA,3,3
R_STy7opVLSgSa2uB,RA,7,NA,Strongly Agree,5
R_STy7opVLSgSa2uB,RE,8,NA,3,3
R_STy7opVLSgSa2uB,RA,8,NA,Strongly Agree,5
R_STy7opVLSgSa2uB,RA,9,NA,Strongly Agree,5
R_STy7opVLSgSa2uB,RE,9,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,RA,10,NA,Strongly Agree,5
R_STy7opVLSgSa2uB,RE,10,NA,Strongly Agree,5
R_STy7opVLSgSa2uB,EE,1,NA,Strongly Agree,5
R_STy7opVLSgSa2uB,EA,1,neg,Strongly Disagree,5
R_STy7opVLSgSa2uB,EA,2,NA,Strongly Agree,5
